GID_0,GID_1,crop_type,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024,EF_2025
AFG,AFG.13_1,POTA,0,0,0,0,0,0
AFG,AFG.14_1,POTA,0,0,0,0,0,0
AFG,AFG.16_1,POTA,0,0,0,0,0,0.02025
AFG,AFG.18_1,POTA,0,0,0,0,0,0
AFG,AFG.19_1,POTA,0.004837,0.003099,0.001889,0.001032,5.152e-4,3.048e-4
AFG,AFG.1_1,POTA,0,0,0,0,0.02263,0.02177
AFG,AFG.20_1,POTA,0,0,0,0.0013,0.001207,0.02056
AFG,AFG.21_1,POTA,0,0,0,0,0.01181,0.01756
AFG,AFG.22_1,POTA,0,0,0,0,0,0
AFG,AFG.23_1,POTA,0,0,0,0,0,0
AFG,AFG.24_1,POTA,0.007523,0.005692,0.004021,0.002413,7.873e-4,0
AFG,AFG.27_1,POTA,0,0,0,0,0,0
AFG,AFG.28_1,POTA,0,0,0,0,0,0
AFG,AFG.29_1,POTA,0.06048,0.01846,6.42e-5,0,0,0
AFG,AFG.2_1,POTA,0.02443,0.00215,3.736e-4,0,0,0
AFG,AFG.30_1,POTA,0,0,0,0.03393,0.03209,0.03077
AFG,AFG.31_1,POTA,0.004712,0.003933,0.003297,0.002771,0.002293,0.001962
AFG,AFG.32_1,POTA,0,0,0,0,0.00613,0.005895
AFG,AFG.33_1,POTA,0,0,0,0,0,0
AFG,AFG.34_1,POTA,0,0,0,0,0,0
AFG,AFG.3_1,POTA,3.679e-4,0.001313,0.001205,0.001111,0.001337,0.001289
AFG,AFG.4_1,POTA,0,2.957e-4,2.775e-4,2.863e-4,0.001527,0.002857
AFG,AFG.8_1,POTA,0,0,0,0,0,0
AFG,AFG.9_1,POTA,0,0,0,0,0,0
AGO,AGO.10_1,POTA,0.4841,0.4828,0.4458,0.43120000000000003,0.3967,0.3989
AGO,AGO.11_1,POTA,0.06688,0.06903,0.08233,0.07527,0.06582,0.06187
AGO,AGO.12_1,POTA,6.698,7.052,7.09,7.425,7.555,8.767
AGO,AGO.13_1,POTA,5.723,5.208,4.512,3.99,3.32,2.895
AGO,AGO.14_1,POTA,1.359,1.301,1.179,1.108,1.019,1.024
AGO,AGO.15_1,POTA,3.778,4.07,4.327,4.584,4.595,5.077
AGO,AGO.16_1,POTA,0.1299,0.1416,0.1442,0.1477,0.1581,0.1665
AGO,AGO.17_1,POTA,2.91,2.94,2.72,2.575,2.281,2.273
AGO,AGO.18_1,POTA,1.375,1.638,1.595,1.646,1.57,1.867
AGO,AGO.1_1,POTA,3.684,3.372,2.861,3.033,2.8,2.646
AGO,AGO.2_1,POTA,0.7583,0.7412,0.6933,0.6844,0.6813,0.7243
AGO,AGO.3_1,POTA,0.9499,1.009,1.037,1.073,1.068,1.168
AGO,AGO.4_1,POTA,3.52,3.565,3.42,3.678,3.442,3.597
AGO,AGO.5_1,POTA,2.548,2.63,2.609,2.561,2.53,2.673
AGO,AGO.6_1,POTA,2.036,2.006,1.831,1.687,1.495,1.554
AGO,AGO.7_1,POTA,1.011,1.036,1.036,1.076,1.096,1.23
AGO,AGO.8_1,POTA,292.8,251.9,206.7,168.9,126.7,93.71
AGO,AGO.9_1,POTA,1.095,1.169,1.216,1.317,1.346,1.5
ALA,ALA.2_2,POTA,0.5683,0.6243,0.6751,0.712,0.6032,0.605
ALB,ALB.10_1,POTA,0.001069,2.282e-4,1.839e-4,1.733e-4,1.59e-4,1.481e-4
ALB,ALB.11_1,POTA,0.03528,0.03547,0.03386,0.03084,0.02987,0.02809
ALB,ALB.12_1,POTA,0.009959,0.0101,0.01001,0.009376,0.009719,0.009518
ALB,ALB.1_1,POTA,0.02132,0.02291,0.022,0.02049,0.02029,0.01948
ALB,ALB.2_1,POTA,0.004329,0.003714,0.00283,0.002366,0.001989,0.001755
ALB,ALB.3_1,POTA,0.09097,0.1104,0.1038,0.09254,0.08773,0.09188
