GID_0,GID_1,crop_type,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AFG,AFG.14_1,BARL,0,0,0,0,0
AFG,AFG.16_1,BARL,0,0,0,0,0
AFG,AFG.18_1,BARL,0.1316,0.155,0.03552,0,0
AFG,AFG.19_1,BARL,0.106,0.1743,0.107,0.07988,0.07856
AFG,AFG.1_1,BARL,0,0,0,0,0
AFG,AFG.21_1,BARL,0,0,0,0,0
AFG,AFG.22_1,BARL,0,0,0,0,0
AFG,AFG.23_1,BARL,0,0,0,0,0
AFG,AFG.2_1,BARL,1.643,0.01568,0.003263,0,0
AFG,AFG.30_1,BARL,0,0,0,0.1836,0.2095
AFG,AFG.31_1,BARL,0.01598,0.02197,0.01274,0.008774,0.0077210000000000004
AFG,AFG.32_1,BARL,0,0,0,0,0
AFG,AFG.33_1,BARL,0,0,0,0,0
AFG,AFG.34_1,BARL,0,0,0,0,0
AFG,AFG.3_1,BARL,9.959e-4,0.001694,9.854e-4,6.94e-4,6.413e-4
AFG,AFG.4_1,BARL,0,0,0,0,0
AGO,AGO.17_1,BARL,21.44,28.12,27.64,33.31,31.08
AGO,AGO.18_1,BARL,24.67,14.43,8.808,3.53,0.9298
ALA,ALA.2_2,BARL,4.439,5.905,4.438,5.882,5.061
ALB,ALB.10_1,BARL,0.007244,0.006198,0.005986,0.004756,0.004499
ALB,ALB.11_1,BARL,0.8077,0.6517,0.5339,0.4603,0.4944
ALB,ALB.12_1,BARL,0.2659,0.2325,0.1918,0.1706,0.1887
ALB,ALB.1_1,BARL,0.5177,0.4447,0.3475,0.2944,0.3113
ALB,ALB.2_1,BARL,0.22,0.1951,0.1931,0.1636,0.1472
ALB,ALB.3_1,BARL,0.7215,0.7075,0.5431,0.4534,0.4672
ALB,ALB.4_1,BARL,0.5239,0.4691,0.3622,0.3039,0.324
ALB,ALB.5_1,BARL,0.518,0.4343,0.3414,0.303,0.3136
ALB,ALB.6_1,BARL,0.1519,0.1282,0.0957,0.07914,0.07764
ALB,ALB.7_1,BARL,0.3539,0.2823,0.2046,0.1946,0.172
ALB,ALB.8_1,BARL,0.07186,0.05419,0.03948,0.03171,0.03002
ALB,ALB.9_1,BARL,0,0,0.01804,0.01537,0.0156
ARE,ARE.1_1,BARL,0,0,0,0,0
ARG,ARG.11_1,BARL,0.002953,0.002408,0.001716,0.002364,0.002066
ARG,ARG.14_1,BARL,7.496,6.88,5.88,7.957,7.088
ARG,ARG.15_1,BARL,71.19,59.71,42.57,47.36,42.05
ARG,ARG.16_1,BARL,11.28,9.58,7.035,8.089,8.309
ARG,ARG.17_1,BARL,6.861,5.775,4.233,4.366,3.813
ARG,ARG.19_1,BARL,0.8883,0.7463,0.533,0.5877,0.5085
ARG,ARG.1_1,BARL,0.03034,0.02438,0.01658,0.01651,0.01368
ARG,ARG.21_1,BARL,0.2985,0.2299,0.1483,0.1367,0.1036
ARG,ARG.22_1,BARL,1.071,0.971,0.7295,0.7868,0.734
ARG,ARG.24_1,BARL,1.286,1.11,1.064,1.166,1.069
ARG,ARG.4_1,BARL,541.2,451.8,324.5,392.2,368.1
ARG,ARG.6_1,BARL,0.06244,0.05085,0.03544,0.03651,0.03089
ARG,ARG.7_1,BARL,0.5216,0.3709,0.3448,0.4129,0.654
ARG,ARG.8_1,BARL,6.877,5.295,3.444,3.164,2.369
